"TIME","Country.Name","LOCATION","MEATCONSUMP.Beef.Kg.","MEATCONSUMP.Pig.Kg.","MEATCONSUMP.Sheep.Kg.","MEATCONSUMP.Poultry.Kg.","CROP.TYPE.Soybean.Thnd.Ha.","CROP.TYPE.Wheat.Thnd.Ha.","CROP.TYPE.Maize.Thnd.Ha.","CROP.TYPE.Rice.Thnd.Ha.","TSE....GDP.","AGRPNPC..ratio.","Region","Income.Group","CO2 emissions (metric tons per capita)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","GDP per capita (current US$)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Methane emissions (kt of CO2 equivalent)","Population, total"
2002,"","OECD",15.811,22.753,1.784,24.616,31087.304,76453.118,47422.933,5077.24,0.9642534386,1.2437224645,"","",NA,NA,NA,NA,NA,NA,NA,NA
2002,"","BRICS",4.257,13.058,1.242,7.012,32970.15,79577.94,48746.45,72770.36,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2002,"Argentina","ARG",40.505,4.445,1.363,15.424,12380,6050,2323,124,-3.082894283,0.8170911823,"Latin America & Caribbean","Upper middle income",3.11742479640605,0.469999998807907,1.35000002384186,2593.404563368,77.326,70.484,112740,37681743
2002,"Australia","AUS",25.263,16.418,13.779,32.494,6.241,11170.3,49.6,47,0.2718756618,1,"East Asia & Pacific","High income",17.9574992112521,3.02999997138977,5.44999980926514,20082.4832672749,82.6,77.4,167170,19651400
2002,"Brazil","BRA",25.699,10.51,0.498,27.132,18474.8,2727.3,13226.2,3219.6,0.7664986116,1.0357422307,"Latin America & Caribbean","Upper middle income",1.76720718153163,11.3500003814697,20,2829.28314489459,74.715,67.09,361630,179537523
2002,"Canada","CAN",22.415,21.952,0.914,31.212,1023.8,8710.5,1283.2,0,0.7455864383,1.0938320022,"North America","High income",16.7560164628412,1.36000001430511,2.76999998092651,24239.2310827263,82,77.1,103840,31360079
2002,"Chile","CHL",14.699,13.41,0.612,23.517,0,416,110,28,0.6072060371,1.0446319804,"Latin America & Caribbean","High income",3.10435589779484,4.78999996185303,18,4446.24937095849,79.881,73.768,14060,15684413
2002,"China","CHN",2.782,24.531,1.905,8.118,8719.55,23908,24634,28202,2.1734066794,1.0555829746,"East Asia & Pacific","Upper middle income",2.97432833489535,46.5800018310547,52.8400001525879,1148.50829043887,73.951,70.351,819890,1280400000
2002,"Colombia","COL",11.36,2.127,0.258,14.483,23.373,24,551,448.796,3.1290617778,1.3582619681,"Latin America & Caribbean","Upper middle income",1.38053819852315,6.51000022888184,31.9200000762939,2396.62712731836,76.781,70.24,64160,40875363
2002,"Egypt, Arab Rep.","EGY",7.868,0.03,1.662,9.013,6,1030,828,650.3,NA,NA,"Middle East & North Africa","Lower middle income",1.78694721094387,27.5699996948242,27.5100002288818,1191.10323854218,71.394,66.619,49650,71485044
2002,"Ethiopia","ETH",3.5,0.017,0.991,0.675,7,1006,1507,7.5,NA,NA,"Sub-Saharan Africa","Low income",0.065153462065359,70.7600021362305,82.8199996948242,111.927225125,54.717,52.027,61480,70142090
2002,"India","IND",1.257,0.335,0.559,0.91,5200,26345,6635,41200,0.6211561717,0.8880694247,"South Asia","Lower middle income",0.903241997603391,73.1900024414063,53.4700012207031,470.986786810734,64.145,62.511,589390,1093317187
2002,"Indonesia","IDN",1.249,1.666,0.514,4.461,545,0,3359,11521,2.0111783285,1.1381743878,"East Asia & Pacific","Lower middle income",1.40809308007778,45.4000015258789,43.75,900.177588137897,67.864,64.771,306860,217357790
2002,"Iran, Islamic Rep.","IRN",3.867,0,5.821,12.222,90,6241,200,611.24,NA,NA,"Middle East & North Africa","Lower middle income",5.47998945556813,27.7399997711182,23.9099998474121,1911.67864944298,72.101,69.798,102300,67284801
2002,"Israel","ISR",17.774,2.053,1.116,63,0,75,6,0,0.5184900478,1.1253510508,"Middle East & North Africa","High income",9.29680365296804,1.13999998569489,2.85999989509583,18479.6038738755,81.5,77.5,7710,6570000
2002,"Japan","JPN",7.128,14.335,0.294,12.816,149.9,206.9,0.065,1688,1.2479102316,2.0234020227,"East Asia & Pacific","High income",9.47051669347562,4.96000003814697,4.55999994277954,32289.3456003599,85.2,78.1,28060,127445000
2002,"Kazakhstan","KAZ",14.239,6.016,5.92,4.911,7,11590,106,65.7,2.1825888943,1.1390597368,"Europe & Central Asia","Upper middle income",8.17419914249649,34.6699981689453,36.2299995422363,1658.03078544636,71.6,60.7,32260,14858948
2002,"Korea, Rep.","KOR",8.331,17.013,0.105,10.856,80.804,1.808,17.344,1053.186,2.594335103,1.8558625565,"East Asia & Pacific","High income",9.69550969911975,10.6700000762939,8.40999984741211,13165.0657360554,80.3,73.4,27070,47644736
2002,"Malaysia","MYS",4.403,6.805,0.555,30.899,0.003,0,24,678.5,NA,NA,"East Asia & Pacific","Upper middle income",5.63151842681325,11.6099996566772,16.7399997711182,4165.72610363859,75.22,70.94,36690,24208391
2002,"Mexico","MEX",11.824,9.696,0.761,21.781,56.474,634.559,7118.918,50.457,1.3821478615,1.3141713681,"Latin America & Caribbean","Upper middle income",3.82299161357153,5.57000017166138,22.5200004577637,7593.1373448964,77.564,72.259,104990,101684764
2002,"New Zealand","NZL",16.952,12.959,20.607,28.702,0,42.61,18.291,0,0.2232683332,1.004117011,"East Asia & Pacific","High income",7.99797391414461,5.69000005722046,11.4399995803833,16873.5698750366,81.1,76.7,33610,3948500
2002,"Nigeria","NGA",1.947,1.167,2.546,1.33,555,35,4490,2185,NA,NA,"Sub-Saharan Africa","Lower middle income",0.669616061932961,41.189998626709,52.1500015258789,741.747493876339,47.69,46.016,91170,128596079
2002,"Norway","NOR",13.929,18.083,4.929,9.061,0,61.197,0,0,1.5047760591,3.0227242372,"Europe & Central Asia","High income",7.59559107558814,1.97000002861023,5.71999979019165,43084.5866910148,81.6,76.5,5710,4538159
2002,"Pakistan","PAK",4.505,0,2.988,2.189,8,8057.5,935.5,2225,NA,NA,"South Asia","Lower middle income",0.684053551563579,64.8000030517578,38.4500007629395,534.303900685757,64.198,62.496,93780,149549695
2002,"Paraguay","PRY",27.416,21.326,0.523,6.105,1470,311,383,31.7,NA,NA,"Latin America & Caribbean","Upper middle income",0.683302367805396,19.5,41.939998626709,1300.85236671095,73.077,69.069,21220,5531958
2002,"Peru","PER",3.652,2.722,1.233,18.655,2.2,58.4,370.1,316.75,NA,NA,"Latin America & Caribbean","Upper middle income",1.01656900470404,31.1299991607666,36.6100006103516,2021.24003836472,74.166,69.583,26350,27100964
2002,"Philippines","PHL",3.257,13.146,0.369,7.245,1.3,0,2395,3932,2.6678388847,1.2662007471,"East Asia & Pacific","Lower middle income",0.896451384780187,24.6299991607666,44.6800003051758,1036.15833064155,72.446,65.515,58400,81365260
2002,"Russian Federation","RUS",11.962,11.96,0.845,14.163,475.8,25656.64,600.25,147.76,0.8922613999,1.0361856605,"Europe & Central Asia","Upper middle income",10.2660240993904,8.9399995803833,13.6400003433228,2377.52957748244,71.9,58.68,669090,145306497
2002,"Saudi Arabia","SAU",2.717,0.093,5.785,34.665,0,499,3,0,NA,NA,"Middle East & North Africa","High income",12.2405897055774,0.600000023841858,5.26000022888184,8695.39648348233,74.665,71.451,35430,21805322
2002,"South Africa","ZAF",9.108,2.063,2.723,18.777,100,941,3651,1,0.8627309006,1.119153166,"Sub-Saharan Africa","Upper middle income",7.1812230453599,6.90000009536743,9.78999996185303,2502.27700465337,57.087,51.715,37230,46150913
2002,"Switzerland","CHE",14.781,26.71,1.619,12.751,0.5,89.345,20.506,0,1.9037584917,2.4645296429,"Europe & Central Asia","High income",5.98098521665731,3.34999990463257,5.05999994277954,42578.5582470884,83.1,77.8,5480,7284753
2002,"Thailand","THA",1.538,9.384,0.018,9.408,230,1,1134,9654,NA,NA,"East Asia & Pacific","Upper middle income",2.85332586181609,41.5699996948242,45.75,2096.18780236208,74.827,67.523,72610,64069093
2002,"Turkey","TUR",3.532,0.001,4.492,9.605,30,9300,500,59.8,3.660320405,1.2587369654,"Europe & Central Asia","Upper middle income",3.19470196471561,45.5299987792969,19,3687.95609325031,74.697,67.592,37340,65145357
2002,"Ukraine","UKR",8.212,9.794,0.301,7.243,98,6750,1189,19,-0.059551403,0.9163440102,"Europe & Central Asia","Lower middle income",6.30548600517774,25.2099990844727,25.7199993133545,878.618748941345,74.13,62.7,111490,48202470
2002,"United Kingdom","GBR",11.599,17.694,5.345,25.37,0,1996,0,0,NA,NA,"Europe & Central Asia","High income",8.93086949829055,0.689999997615814,1.98000001907349,29981.5701865412,80.5,75.9,102040,59370479
2002,"United States","USA",31.038,23.581,0.529,45.262,29314.312,18534.665,28044.809,1297.831,0.5871931371,1.0725750569,"North America","High income",19.4494784745785,0.839999973773956,2.13000011444092,38023.1611144021,79.6,74.4,659770,287625193
2002,"Vietnam","VNM",1.711,15.608,0.058,4.62,130.3,0,815,7504.3,-0.292015024,0.9539167473,"East Asia & Pacific","Lower middle income",0.812908356749419,63.1300010681152,61.0299987792969,430.052872413573,78.034,68.847,68000,81534406
2002,"World","WLD",6.677,11.59,1.607,10.341,81370.833,216144.67,140925.69,147223.05,NA,NA,"","",3.83475135105644,38.7513410559952,39.7346206439426,5542.50167843886,70.3379108490835,65.9696116714802,6973040,6272753009
2003,"","OECD",15.423,22.788,1.759,24.593,31247.106,80270.05,52122.225,5044.549,0.9400517053,1.2272451827,"","",NA,NA,NA,NA,NA,NA,NA,NA
2003,"","BRICS",4.536,13.144,1.301,7.274,38993.19,72855.32,48097.32,72450.6,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2003,"Argentina","ARG",41.864,3.951,1.309,16.121,14304,5735,2339,133,-3.1903117,0.7940850095,"Latin America & Caribbean","Upper middle income",3.37010217374741,0.980000019073486,1.69000005722046,3349.80630031036,77.496,70.661,119190,38087866
2003,"Australia","AUS",25.958,17.593,12.153,31.407,27.018,13067.1,70.1,66,0.2481000081,1,"East Asia & Pacific","High income",17.6920293133086,2.61999988555908,4.94000005722046,23447.0310006717,82.8,77.8,127110,19895400
2003,"Brazil","BRA",29.696,9.585,0.487,28.596,21375.8,2756.3,12783,3186.1,0.987122586,1.0574678718,"Latin America & Caribbean","Upper middle income",1.70150864276186,10.9899997711182,20.5100002288818,3070.91052439544,75.069,67.44,377700,181809244
2003,"Canada","CAN",23.655,19.811,0.956,31.337,1048.6,10214.5,1226.1,0,0.8037417983,1.1176146427,"North America","High income",17.2342155682583,1.32000005245209,2.78999996185303,28302.1892350028,82.2,77.4,102210,31644028
2003,"Chile","CHL",15.894,14.22,0.537,23.584,0,420,119,28.2,0.4064601419,1.0227118205,"Latin America & Caribbean","High income",3.14896563324525,4.94999980926514,18.2099990844727,4772.5637229948,80.123,74.028,13920,15849649
2003,"China","CHN",2.864,24.999,2.053,8.436,9312.91,21997,24068,26508,2.3403649301,1.0708500356,"East Asia & Pacific","Upper middle income",3.42541136293077,45.8600006103516,51.7599983215332,1288.64325183475,74.237,70.697,815910,1288400000
2003,"Colombia","COL",10.6,2.344,0.257,14.821,23.373,24,588,516.949,1.7053646033,1.1677978889,"Latin America & Caribbean","Upper middle income",1.35040432098527,6.53999996185303,31.4300003051758,2281.40176243006,77.007,70.533,65690,41483872
2003,"Egypt, Arab Rep.","EGY",7.333,0.028,1.664,8.173,13,1053,834,633.9,NA,NA,"Middle East & North Africa","Lower middle income",1.8021011202824,39.0699996948242,27.8299999237061,1102.46819936156,71.537,66.787,49970,72826102
2003,"Ethiopia","ETH",3.264,0.018,1.034,0.61,7,1166,1791,7,NA,NA,"Sub-Saharan Africa","Low income",0.0695574281160353,72.2300033569336,82.7600021362305,119.49039595567,55.58,52.885,60530,72170581
2003,"India","IND",1.18,0.331,0.545,0.987,7570,25196,7343.4,42600,0.3483195745,0.8917643365,"South Asia","Lower middle income",0.913962074164491,72.5199966430664,52.5499992370605,546.726613494985,64.543,62.902,598510,1111523146
2003,"Indonesia","IDN",1.338,1.761,0.578,4.531,527,0,3357,11488,2.0301270872,1.1308701247,"East Asia & Pacific","Lower middle income",1.52226772382139,47.5400009155273,45.7299995422363,1065.6485199064,68.249,65.011,298190,220309473
2003,"Iran, Islamic Rep.","IRN",3.809,0,5.331,14.152,90,6500,246,615.283,NA,NA,"Middle East & North Africa","Lower middle income",5.73492512001866,29.8500003814697,23.4699993133545,2253.93583450566,72.58,70.023,108580,68122947
2003,"Israel","ISR",18.342,2.134,1.176,61.234,0,70,0,0,0.4065747318,1.0773230055,"Middle East & North Africa","High income",9.40101947770453,1.07000005245209,2.71000003814697,19033.6168437627,81.8,77.6,6410,6689700
2003,"Japan","JPN",6.98,14.113,0.252,12.674,151.9,212.2,0.064,1665,1.2456847374,2.0277135835,"East Asia & Pacific","High income",9.51925335504784,4.82000017166138,4.51000022888184,34808.4016764243,85.33,78.36,27570,127718000
2003,"Kazakhstan","KAZ",15.029,5.771,5.55,5.561,40,11361,98,83.5,-0.899726824,0.8704863903,"Europe & Central Asia","Upper middle income",9.14211726472412,34.0099983215332,36.4099998474121,2068.12397936842,71.5,60.5,31790,14909019
2003,"Korea, Rep.","KOR",8.03,20.876,0.101,9.548,80.447,3.281,16.966,1016.03,2.3861918933,1.7715964156,"East Asia & Pacific","High income",9.70113586037681,10.1400003433228,7.90000009536743,14672.8574703505,80.8,73.8,27140,47892330
2003,"Malaysia","MYS",4.354,6.158,0.462,31.023,0.003,0,24,671.8,NA,NA,"East Asia & Pacific","Upper middle income",5.82254513282233,10.960000038147,16.0799999237061,4461.84732546759,75.43,71.122,37610,24698821
2003,"Mexico","MEX",10.955,9.989,1.014,22.93,67.88,604.659,7520.918,60.044,1.1143621396,1.1549105066,"Latin America & Caribbean","Upper middle income",3.94835053048563,5.28999996185303,21.7399997711182,7075.36964299974,77.768,72.445,107690,103081020
2003,"New Zealand","NZL",23.15,13.784,24.336,31.078,0,39.062,20.282,0,0.244344364,1.0067216692,"East Asia & Pacific","High income",8.30353595550258,5.23000001907349,10.1000003814697,21912.7268969769,81.4,77,33690,4027200
2003,"Nigeria","NGA",1.64,1.059,2.513,1.344,587,35,4300,2210,NA,NA,"Sub-Saharan Africa","Lower middle income",0.67232428920698,40.4700012207031,51.4099998474121,795.386228652408,48.067,46.449,94770,131900634
2003,"Norway","NOR",14.255,18.669,4.773,9.603,0,74.445,0,0,1.4414900387,2.5718538612,"Europe & Central Asia","High income",8.131693120592,2.11999988555908,5.3600001335144,50134.7727571186,81.9,77,5780,4564855
2003,"Pakistan","PAK",4.507,0,2.987,2.248,8,8033.9,947.1,2461,NA,NA,"South Asia","Lower middle income",0.690167048447839,64.4100036621094,37.810001373291,599.376330540607,64.436,62.702,97040,153093371
2003,"Paraguay","PRY",22.708,11.722,0.508,6.112,1870,290,440,34.4,NA,NA,"Latin America & Caribbean","Upper middle income",0.699451782474756,19.5400009155273,38.2599983215332,1365.41641811806,73.301,69.301,22670,5632983
2003,"Peru","PER",3.758,2.698,1.25,19.11,2.2,47.5,344.48,313.856,NA,NA,"Latin America & Caribbean","Upper middle income",0.984209645860984,32.9099998474121,38.439998626709,2145.64388854096,74.547,69.923,26680,27372217
2003,"Philippines","PHL",3.195,13.199,0.356,7.213,1.3,0,2410,4094,1.5853908703,1.1485738373,"East Asia & Pacific","Lower middle income",0.900279668260729,24.1299991607666,44.0299987792969,1048.00820456496,72.552,65.529,58680,83051970
2003,"Russian Federation","RUS",12.219,11.377,0.829,14.113,584.48,22158.02,698.92,155.5,1.1227224247,1.0851656729,"Europe & Central Asia","Upper middle income",10.5233635899653,8.15999984741211,13.3400001525879,2975.12535330125,71.85,58.53,719380,144648618
2003,"Saudi Arabia","SAU",2.692,0.079,5.906,34.356,0,517,9,0,NA,NA,"Middle East & North Africa","High income",12.3843076292118,0.550000011920929,5.07000017166138,9609.96868647714,74.744,71.618,36700,22456645
2003,"South Africa","ZAF",9.386,2.802,2.656,19.328,150,748,3204,1,0.6567643953,1.0618786791,"Sub-Saharan Africa","Upper middle income",7.55813407176488,6.40999984741211,9.22000026702881,3751.28225102743,56.382,51.278,37520,46719203
2003,"Switzerland","CHE",14.504,26.253,1.633,13.116,0.5,84.429,21.099,0,1.8284099359,2.3642684077,"Europe & Central Asia","High income",6.10982339421946,3.25999999046326,5.03999996185303,49472.2033065046,83.2,78,5360,7339001
2003,"Thailand","THA",1.547,10.302,0.019,9.855,200,1,1084,10164,NA,NA,"East Asia & Pacific","Upper middle income",2.95662886493631,39.3499984741211,43.560001373291,2359.11683054367,75.044,67.891,75970,64549867
2003,"Turkey","TUR",3.191,0.001,4.155,11.779,30,9100,560,65,3.8825725095,1.3887935854,"Europe & Central Asia","Upper middle income",3.31611413279243,45.0800018310547,18.6900005340576,4760.1040190451,75.127,68.113,37050,66089402
2003,"Ukraine","UKR",8.274,10.267,0.303,8.224,209,2634,2016,22.4,0.5489499715,0.9494046864,"Europe & Central Asia","Lower middle income",6.9067063819887,24.5400009155273,24.8400001525879,1047.50279047739,74.06,62.64,116950,47812949
2003,"United Kingdom","GBR",11.749,18.369,5.341,25.259,0,1837,0,0,NA,NA,"Europe & Central Asia","High income",9.08804728145118,0.579999983310699,1.80999994277954,34385.49180118,80.7,76.3,96660,59647577
2003,"United States","USA",29.803,23.726,0.506,45.632,29339.808,21488.88,31848.867,1212.847,0.5606235922,1.0550926216,"North America","High income",19.5087047137039,0.810000002384186,2.08999991416931,39496.4858751381,79.7,74.5,659470,290107933
2003,"Vietnam","VNM",1.736,16.836,0.065,4.855,130.3,0,910,7449.3,3.0115176609,1.1054400836,"East Asia & Pacific","Lower middle income",0.856118923496674,61.7099990844727,57.7900009155273,480.579834256949,78.176,69.126,70420,82301650
2003,"World","WLD",6.691,11.619,1.624,10.448,90333.85,210825.58,147643.49,148500.84,NA,NA,"","",3.95850274353281,38.4166389477235,39.1653652869664,6134.09872455954,70.573203378147,66.2430038249559,7062720,6351882385
2004,"","OECD",15.577,22.469,1.738,25.019,31942.707,80568.572,50366.035,5226.314,0.9397497526,1.2260275979,"","",NA,NA,NA,NA,NA,NA,NA,NA
2004,"","BRICS",4.422,13.222,1.379,7.33,41369.74,75415.37,49183.42,74066.53,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2004,"Argentina","ARG",43.711,4.255,1.26,18.888,14037,6061,2783,169.2,-3.926295723,0.7524961551,"Latin America & Caribbean","Upper middle income",3.68518420855051,0.970000028610229,1.86000001430511,4277.72157290954,77.664,70.835,120420,38491970
2004,"Australia","AUS",28.719,17.718,11.984,32.81,26.586,13399.4,72.4,51,0.2310231748,1,"East Asia & Pacific","High income",18.1478978904379,2.6800000667572,4.57999992370605,30430.6764374443,83,78.1,148010,20127400
2004,"Brazil","BRA",27.678,9.084,0.518,30.151,23301.1,2361.8,12208.2,3654.4,0.8167602117,1.0353377382,"Latin America & Caribbean","Upper middle income",1.77580703557726,11.0900001525879,21.2800006866455,3637.46242879358,75.423,67.799,395480,184006479
2004,"Canada","CAN",22.711,21.006,0.977,31.556,1173.5,9388.9,1072.3,0,0.6567797724,1.0841624641,"North America","High income",16.8202561907387,1.28999996185303,2.67000007629395,32136.7255729309,82.3,77.6,103180,31940655
2004,"Chile","CHL",16.402,13.352,0.518,25.923,0,420,134,24.9,0.3499987431,1.0191917644,"Latin America & Caribbean","High income",3.41742714255136,5.51000022888184,17.6700000762939,6194.85272016783,80.355,74.283,13880,16014972
2004,"China","CHN",2.928,25.322,2.189,8.28,9588.75,21626,25445,28379,2.0602512705,1.0349677824,"East Asia & Pacific","Upper middle income",3.95180062882163,43.2099990844727,49.9199981689453,1508.66809788453,74.535,71.013,829700,1296075000
2004,"Colombia","COL",11.548,2.409,0.249,15.012,23.373,23,551,535.905,1.8291270371,1.1794796515,"Latin America & Caribbean","Upper middle income",1.33615511929106,6.46000003814697,30.4899997711182,2782.62318502156,77.223,70.813,66890,42075953
2004,"Egypt, Arab Rep.","EGY",7.464,0.033,1.605,7.591,13,1095,789,646,NA,NA,"Middle East & North Africa","Lower middle income",1.92376988034297,46.7799987792969,28.5900001525879,1062.15809193398,71.679,66.957,50500,74172073
2004,"Ethiopia","ETH",3.152,0.017,1.196,0.556,7,1099,1802,6.5,NA,NA,"Sub-Saharan Africa","Low income",0.0717946568288141,72.5699996948242,82.3600006103516,136.466250038215,56.559,53.83,61590,74239508
